,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
lingkup,0.02705019706089207,0.4675047038296155,0.5054450991094924,1.0
linguistik,0.6327234376832607,0.13681535685682672,0.23046120545991244,0.9999999999999998
linier,0.3478033873255321,0.0660525466966397,0.5861440659778282,1.0
link,0.03815738512602572,0.04903265403169261,0.9128099608422816,1.0
linkag,0.014306601204250107,0.01943836859105246,0.9662550302046974,1.0
linkert,0.09175393291500687,0.7079783764139935,0.20026769067099953,1.0
linta,0.30192899907214593,0.05932628214983984,0.6387447187780142,1.0
lintah,0.6336687349709973,0.13581730088913294,0.23051396413986974,1.0
lintang,0.0924365683218847,0.7072576393150256,0.2003057923630898,1.0000000000000002
lintasan,0.04207778287424575,0.8653940269665811,0.0925281901591731,1.0
linux,0.062061953907202434,0.8650450674129283,0.07289297867986941,1.0000000000000002
lipat,0.8580477719409695,0.052753915453680626,0.08919831260534974,0.9999999999999998
lisan,0.6312202691738525,0.1355924906895382,0.23318724013660921,0.9999999999999999
list,0.05830986789995313,0.815712835044384,0.12597729705566307,1.0
listen,0.057720266821356586,0.8162869545968835,0.12599277858175986,0.9999999999999999
listrik,0.5686733705880413,0.3963585410963983,0.03496808831556037,1.0
listrikâ,0.09175393297683782,0.707978376028642,0.20026769099452024,1.0
literasi,0.09175393304133599,0.7079783756251247,0.20026769133353942,1.0
literatur,0.035411764466909475,0.48920767244593905,0.47538056308715143,1.0
live,0.3123435222743468,0.5878549319570575,0.09980154576859575,1.0
liver,0.04850538035475405,0.8594606161623111,0.09203400348293478,0.9999999999999999
ll,0.7602633964527994,0.08888233572398506,0.1508542678232154,0.9999999999999999
lm,0.033124809945043326,0.8945749736824948,0.0723002163724618,0.9999999999999999
load,0.17633600840407007,0.7615383710250299,0.06212562057089987,0.9999999999999998
lob,0.0925689299500526,0.707117887596226,0.2003131824537215,1.0
local,0.9573620487687315,0.015454040155648727,0.027183911075619772,1.0
locat,0.01613623803834333,0.9487119302252739,0.035151831736382755,1.0
log,0.010692588120008178,0.3201590453760247,0.6691483665039671,1.0
logam,0.6336687348702089,0.13581730091642688,0.23051396421336426,1.0
logi,0.6331598479047817,0.13635459155208596,0.23048556054313224,1.0
logic,0.5841487818567516,0.015560557136517108,0.4002906610067313,1.0
logika,0.49304424523578627,0.17582554569359637,0.3311302090706174,1.0
logintoken,0.0917539329996297,0.7079783758818214,0.20026769111854897,1.0000000000000002
logist,0.8201628799718489,0.067769046317823,0.11206807371032822,1.0
logistik,0.8992224597760601,0.03745659948539136,0.06332094073854858,1.0
logit,0.6300946399980604,0.13959087709246792,0.23031448290947165,1.0
lokal,0.20381303605399384,0.29460263355494126,0.5015843303910648,0.9999999999999999
lokalisasi,0.06501116878483386,0.08360495791562689,0.8513838732995392,1.0
lokasi,0.1507018527383547,0.6825620709746976,0.16673607628694753,0.9999999999999998
lokasidenganmenggunakan,0.6114458946994203,0.15928047042121818,0.22927363487936148,1.0
lolo,0.09175393299066781,0.7079783759402278,0.20026769106910441,1.0
lompat,0.09595666015512509,0.7035410747526601,0.2005022650922147,0.9999999999999999
longest,0.06516196602413345,0.087125665222557,0.8477123687533095,0.9999999999999999
longitud,0.04262392517607625,0.8654947717095389,0.09188130311438483,1.0
longitudin,0.06501116883247848,0.08360495799344263,0.8513838731740789,1.0
longshort,0.06501116872113417,0.08360495781301436,0.8513838734658513,0.9999999999999998
longsor,0.6336687339299151,0.13581730114404433,0.23051396492604068,1.0
look,0.061786357279629285,0.8119727836254528,0.1262408590949178,0.9999999999999999
loop,0.0577075299924766,0.816336520217399,0.12595594979012437,1.0
loptap,0.62153406592696,0.1486292439163473,0.22983669015669275,1.0000000000000002
loss,0.22452241734934827,0.7470941486510885,0.028383433999563303,1.0
low,0.8581569743478393,0.05264247623576452,0.0892005494163962,1.0
lowongan,0.004724973158846003,0.006074211111261228,0.9892008157298928,1.0
lppm,0.03311105916684049,0.8936082328874443,0.07328070794571524,1.0
lsa,0.020780567837911188,0.02672400038049718,0.9524954317815916,1.0
lsasom,0.0650111688465469,0.08360495801629793,0.8513838731371551,1.0
lsb,0.6493149455665279,0.29868058187103347,0.05200447256243854,0.9999999999999999
lsi,0.06501116919499743,0.08360495820192271,0.8513838726030798,1.0
lstm,0.03802964593080484,0.04890647262255284,0.9130638814466423,1.0
lsystem,0.6267973466050023,0.1430722010440261,0.23013045235097154,0.9999999999999999
lt,0.6336687359826403,0.13581730065405617,0.2305139633633036,1.0
ltsa,0.013298018684555636,0.957676920397876,0.0290250609175683,0.9999999999999999
ltsc,0.09175393299492474,0.7079783759134082,0.200267691091667,0.9999999999999999
lua,0.1801315299488511,0.3498053713395085,0.4700630987116404,1.0
luka,0.6336687355287518,0.13581730076491713,0.23051396370633112,1.0
lulu,0.7378131289234438,0.23429724199410906,0.027889629082447246,1.0
lulusan,0.24489288069621204,0.7240327910685526,0.03107432823523551,1.0000000000000002
lulusanalumni,0.0917539329857816,0.707978375970157,0.2002676910440613,0.9999999999999999
lumajang,0.02748424337849866,0.9129080224574476,0.059607734164053704,1.0
lumayan,0.26858256388358415,0.6325444024692056,0.09887303364721019,1.0
lumia,0.0655286549404719,0.08365247209641848,0.8508188729631095,0.9999999999999999
lumpuhnya,0.06008898591475772,0.8138706627421655,0.1260403513430768,1.0
lunak,0.033447084001569205,0.3286591415736814,0.6378937744247495,1.0
lunturnya,0.06506265354600282,0.0848069858509879,0.8501303606030093,1.0
lupa,0.0917539329601455,0.7079783761345585,0.20026769090529598,0.9999999999999999
luput,0.06501477972595766,0.08368926346349986,0.8512959568105424,0.9999999999999999
luru,0.027027492295982156,0.03458810016670735,0.9383844075373106,1.0
lvq,0.9102185799469836,0.025839979889873882,0.06394144016314247,1.0
lyapunov,0.06501116876440222,0.08360495788361856,0.8513838733519792,1.0
lymphoblast,0.9298814833030861,0.0259964371088781,0.0441220795880358,1.0
lymphocyt,0.6336687352985882,0.13581730081662488,0.2305139638847869,1.0
ma,0.8217473974522748,0.06614339148121594,0.11210921106650933,1.0
macammacam,0.025856456627228706,0.3835798427326139,0.5905637006401573,0.9999999999999999
macet,0.7602633943192174,0.08888233624695581,0.15085426943382682,1.0
machin,0.43694868312881946,0.00694611424579385,0.5561052026253867,1.0
macromedia,0.09175393300975625,0.7079783758231594,0.20026769116708434,0.9999999999999999
macular,0.6336687352971642,0.1358173008158787,0.23051396388695716,1.0
madison,0.6336687354856982,0.13581730077252407,0.23051396374177763,1.0
madistrindo,0.06598204540831497,0.083694101056772,0.850323853534913,1.0
madiun,0.09935344810309711,0.6999546967181358,0.2006918551787671,1.0
madm,0.8581988262080316,0.05259976675417629,0.08920140703779222,1.0
madrasah,0.41009146883640035,0.5336337575514167,0.056274773612182846,0.9999999999999999
madura,0.0582761388880376,0.31749264700000135,0.6242312141119609,0.9999999999999999
maduraindonesia,0.03833081923762872,0.048923142897204445,0.9127460378651668,1.0
madurawebid,0.0650701985420191,0.08498314400439706,0.8499466574535838,1.0
maduraâ,0.7548415022226934,0.09449637666821663,0.15066212110908997,1.0
mae,0.6318580212197665,0.13772907303515292,0.2304129057450805,1.0
magang,0.6336687351404654,0.13581730085170995,0.23051396400782453,0.9999999999999999
magiq,0.946007827009446,0.019963015086886138,0.034029157903667846,1.0
magist,0.6311681933891883,0.13845740608331394,0.2303744005274978,1.0
magnet,0.09175394415149646,0.7079783615856355,0.200267694262868,1.0
magnetik,0.06508177321993174,0.08525338269116603,0.8496648440889022,1.0
mahal,0.12436657833595781,0.8455341854366175,0.030099236227424737,1.0
mahalanobi,0.41089012946892506,0.02330663514220284,0.565803235388872,0.9999999999999999
mahalnya,0.6336687345076873,0.13581730100253675,0.23051396448977593,1.0
mahalonubi,0.633668733248618,0.13581730129946662,0.23051396545191535,1.0
mahasiswa,0.4244684774807067,0.5733823535265496,0.002149168992743624,1.0
mahasiswamahasiswa,0.6336687358985307,0.13581730067482617,0.23051396342664318,1.0
mahasiswanya,0.759564555787423,0.08960594212352949,0.15082950208904747,0.9999999999999999
mahkota,0.748803514855076,0.09723800284834269,0.15395848229658127,1.0
mahsiswa,0.6328923134043891,0.13663705748866528,0.2304706291069455,0.9999999999999999
mail,0.06501116881486421,0.08360495796577502,0.8513838732193607,1.0
main,0.06501116869721997,0.08360495777514572,0.8513838735276343,1.0
mainkan,0.09175393300540721,0.7079783758501682,0.20026769114442464,1.0
maintain,0.09165940380716774,0.7048407643248576,0.20349983186797452,0.9999999999999999
maintainabilita,0.0650111689751661,0.08360495822662344,0.8513838727982104,0.9999999999999999
majalah,0.09175393321562064,0.7079783745304501,0.20026769225392926,1.0
majemen,0.6336687335188501,0.1358173012347603,0.23051396524638965,1.0
major,0.7577688765813317,0.08891661674180137,0.1533145066768667,0.9999999999999998
maju,0.3066588536306667,0.6588444506276233,0.03449669574171003,1.0
maka,0.06501116871182622,0.08360495779847024,0.8513838734897036,1.0
makan,0.7154063872892524,0.12805342039082346,0.1565401923199241,1.0
makanan,0.2147624026320383,0.7731224648827862,0.0121151324851754,0.9999999999999999
makansehingga,0.6336687334338129,0.13581730125692373,0.23051396530926346,1.0
make,0.9113676759585402,0.032733129783159724,0.05589919425830005,0.9999999999999999
maker,0.14995672868965368,0.6465270612107706,0.20351621009957563,1.0
makespan,0.014563601993260688,0.9536972374387105,0.03173916056802897,1.0000000000000002
maket,0.01693905138491314,0.021783775070021275,0.9612771735450657,1.0
makhluk,0.6265493126985711,0.1351636183726366,0.23828706892879223,0.9999999999999999
makna,0.5809084186412671,0.34052728412105104,0.07856429723768185,1.0
maksim,0.5358680182460765,0.3724754098501137,0.0916565719038097,0.9999999999999999
maksimalnya,0.618448139384485,0.1518874071842555,0.22966445343125944,0.9999999999999999
maksimum,0.9529455091004595,0.01739584348845773,0.029658647411082775,1.0
maksud,0.7532919698248132,0.09610082464546861,0.15060720552971812,1.0
mala,0.0421752580505197,0.86595508735196,0.09186965459752033,1.0
malam,0.6333023993846657,0.13620408374166945,0.23049351687366487,1.0
malan,0.06536311032566502,0.0836372722713888,0.8509996174029462,1.0
malaria,0.8218332434479422,0.06605531751493783,0.11211143903711995,1.0
malo,0.6336687340135424,0.13581730111957485,0.23051396486688275,1.0
mamdani,0.9611424042891101,0.014462267874628287,0.024395327836261544,0.9999999999999999
man,0.9093115621670086,0.03542252065857604,0.055265917174415334,0.9999999999999999
manaajemen,0.6311681933891883,0.13845740608331394,0.2303744005274978,1.0
manag,0.019542698399307248,0.17537232915918055,0.8050849724415122,1.0
managemnt,0.0650111687116124,0.08360495779827787,0.8513838734901098,1.0
manaj,0.8818693452944221,0.043846093614767004,0.07428456109081091,1.0
manajeman,0.09175393284543004,0.7079783768508434,0.20026769030372654,1.0
manajemen,0.035594236182462255,0.6072568713167126,0.35714889250082515,1.0
manajeri,0.6322092868198497,0.13735820554501474,0.23043250763513556,1.0
manakah,0.05781477474173921,0.7720462888212972,0.1701389364369635,1.0
manapun,0.09175393301961159,0.7079783757588316,0.20026769122155672,0.9999999999999999
manasik,0.03312480993364484,0.8945749737495623,0.0723002163167929,1.0
manca,0.026875523357900836,0.03456216894187511,0.9385623077002241,1.0
mandi,0.05841998257627217,0.8155988181694824,0.12598119925424534,0.9999999999999999
mandiri,0.05165647021237041,0.9315957019318715,0.01674782785575814,1.0
mandiriauto,0.06507367639026815,0.08506434304226741,0.8498619805674644,1.0
manejemen,0.09175393284543004,0.7079783768508434,0.20026769030372654,1.0
manfaat,0.19500284003731563,0.2060924210941935,0.5989047388684907,0.9999999999999999
manfaatkan,0.06527138702429498,0.08362885036452083,0.8510997626111843,1.0
mangatasi,0.5588996188442341,0.2147595496747638,0.22634083148100198,1.0
manhattan,0.9376866675134914,0.01343400270079841,0.04887932978571032,1.0000000000000002
mani,0.6658343288553367,0.04662217191351762,0.28754349923114564,0.9999999999999999
mann,0.633668735238162,0.13581730082761884,0.23051396393421916,1.0
manok,0.6269441753713145,0.13519987398767752,0.23785595064100798,1.0
manual,0.41203565032345557,0.43982243913924063,0.14814191053730377,0.9999999999999999
manualpun,0.09452612373239393,0.7050514559350334,0.20042242033257268,1.0
manuasia,0.06508413067936848,0.0853084224418951,0.8496074468787365,1.0
manufactur,0.04164514734496473,0.8417496642252097,0.1166051884298255,0.9999999999999999
manufaktur,0.023113520141526317,0.9142970538142915,0.06258942604418219,1.0
manusia,0.48272921237216104,0.1788442318859877,0.3384265557418512,0.9999999999999999
manusiayang,0.06750396383621365,0.08505629306083654,0.8474397431029499,1.0
map,0.02288634579356319,0.5769080216686291,0.4002056325378077,1.0
mape,0.3681422631356952,0.10504331509804359,0.5268144217662613,1.0
mapquest,0.09175393332421866,0.7079783738499096,0.20026769282587176,1.0
mapserv,0.038029645982282805,0.04890647270699595,0.9130638813107212,1.0
marah,0.06571512764966508,0.08366959343636397,0.8506152789139708,0.9999999999999999
marak,0.034453464746426514,0.4487108017880548,0.5168357334655187,1.0
maraknya,0.027886564963240896,0.5226759947394214,0.44943744029733773,1.0
maret,0.06501116881097666,0.08360495795865423,0.851383873230369,0.9999999999999999
marga,0.8785172766470106,0.04747943200609593,0.07400329134689329,0.9999999999999999
margin,0.633668732954084,0.13581730136951378,0.23051396567640223,1.0
mark,0.7602633958431803,0.08888233587371884,0.15085426828310108,1.0000000000000002
marker,0.010611060562346739,0.9662239632602931,0.023164976177360012,0.9999999999999999
markerless,0.09175393309660204,0.7079783752777428,0.2002676916256551,1.0
market,0.027739492727070336,0.9126484551321259,0.05961205214080381,1.0
markup,0.06501116875202338,0.08360495786476782,0.8513838733832088,1.0
martabat,0.06502683858924083,0.08397080537511305,0.8510023560356461,1.0
martodirdjo,0.29252288878554256,0.06526438723951807,0.6422127239749393,1.0
masak,0.6336687360891933,0.13581730062983313,0.23051396328097368,1.0
masalahmasalah,0.24817372549173708,0.6884854905374206,0.06334078397084239,1.0
masingmas,0.45234377464359127,0.21822076471169388,0.32943546064471485,1.0
mask,0.9461960398761241,0.019947815963066644,0.03385614416080929,1.0
massag,0.21408151764683914,0.5788231973296568,0.20709528502350408,1.0
master,0.01788356715677937,0.9427248104277105,0.039391622415510155,1.0
masterplan,0.02730830386982256,0.9130869383379676,0.05960475779220979,0.9999999999999999
masuk,0.3263224502379774,0.40889195481870155,0.264785594943321,0.9999999999999999
masukan,0.39374224684782966,0.0770298639132176,0.5292278892389529,1.0000000000000002
masukanunityd,0.06510148750638677,0.08571365989664326,0.8491848525969699,0.9999999999999999
masyarakat,0.18791556730769418,0.4684487346399944,0.34363569805231137,1.0
masyarakatnya,0.7573824932740642,0.09186533339573505,0.15075217333020094,1.0
masyarakatterhadap,0.06501116882393475,0.08360495797911599,0.8513838731969492,1.0
masyaratkat,0.09175393304702915,0.7079783755884009,0.2002676913645698,0.9999999999999999
mata,0.5582822448654167,0.3491754026642886,0.09254235247029476,1.0
mataharicom,0.0838289312477086,0.5229503224330816,0.3932207463192096,0.9999999999999998
matakuliah,0.03362695135328385,0.8940625454512523,0.07231050319546405,1.0000000000000002
matangnya,0.633668735438328,0.13581730078477627,0.23051396377689576,1.0
mataopt,0.6336687355803321,0.13581730074931925,0.23051396367034863,1.0
match,0.6564627293983828,0.07380601564939349,0.2697312549522237,1.0
matchingstm,0.06501116875560212,0.0836049578687772,0.8513838733756207,1.0
matemati,0.6830907291496013,0.028337447248019825,0.2885718236023788,1.0
matematika,0.07858190481159791,0.8057549742072881,0.11566312098111388,0.9999999999999999
materi,0.0022796382024884007,0.9927404255296559,0.004979936267855759,1.0000000000000002
materimateri,0.5804104157024889,0.19204815487846616,0.2275414294190451,1.0
materinya,0.05779925573165448,0.8153104395475526,0.126890304720793,1.0
math,0.8777967994310322,0.048212096164605735,0.07399110440436209,1.0
mati,0.7600489627395323,0.08910436859281069,0.15084666866765703,1.0
